text,label
"   Arms"" WERE/ARE TO BE REGULATED BY LAW—those regulations aimed at near-universal armament/training with contemporary military grade design ""Arms"" personally owned/possessed &amp; kept in the HOME—by ""the people"" #2A that is CONSTITUTIONAL ""gun control"".""",0
 big if true,0
 I already knew that ! LMAO 😂 SO stay with us deplorable bigots!! We’re getting ready to fight for our COUNTRY! #WWG1WGA,1
"   I know how Liberals love to say Conservatives are anti-science Luddites so here for your review, How Your Memory Rewrites the Past""   URL",0
  I know right. It pisses me off he is so busy giving himself credit while we are all scared to death  here in nc. I don’t trust him,1
  Or maybe to pay for their protests since Mnuchin shut that slush fund down. Probably going to pay for Antifa riots. Busing in people and weapons.,1
   Oh boy just wait! YOU ARE IN FOR A SURPRISE! Can't believe ANYONE to be that IGNORANT! LMAO!,1
 The fact that he is still a nominee is disgusting,1
" If anything, wouldn't that be a State Law?  He's running for Federal Office.   thinks Texans are morons...about this and illegally claiming to be a government office and sending out summons"" for money. #maga #Texans""",1
  Gun control at its finest! 2A is the greatest!!  She was #MAGA,0
 Another has been trying to get back in the spotlight Paul McCartney go back to England shut up,1
 Right on 👍👍  #MAGA 🇺🇸🙏🇺🇸 #WWG1WGA 🇺🇸👊🇺🇸,0
 There is no way you can defend    He is the worst for Auburn. Time to part ways,0
                                                  How about showing patterns of intent. The march in Charlottesville. That's a perfect example of patterns of intent.  Where is that proof with Antifa? Where did they go purposely to denounce black people in America?,0
  Need help packing?,0
 She is such a witch,1
 Disgusting.  He is going down and taking the whole church with him.  My God.,0
 This isn’t about gun control anymore this is about hate.  Take guns away the hateful will find something else.  Let’s resolve where anger comes from,0
    Im not saying he is racist.. Im saying he made a mistake. And she is only half Japanese. Her father is Haitian so she is half / half if we being true!,0
 More fear tactics to make people attack her. It’s bullshit,1
 She is the size of a stadium,1
 This is why women lose their credibility- she was empowered??? Ohhhh Me too! These women and liberals have high-jacked the movement for women who really have been abused. Disgusting,1
 He’s the fart in the wind of history. URL,0
 Liberals have truly outdone themselves with this stunt. Absolutely disgusting.,1
#YESonKavanaugh Yes because it is the right thing to do Yes because conservatives are in power Yes because Democrats are miserable humans Yes because we are sick and tired of the tantrums from the Democrats Yes because they FREAKING LOST THE ELECTION! Please add more reasons!!!!,1
  She is a fake. Vote her out. Now she wants sympathy.,1
  You were on the same stage as Farrakhan. You total hypocrite. You are pathetic.,1
    Awesome🔥🔥🔥🔥❤❤❤❤,0
   If by Conservatives you mean people that work and pay taxes to help support people like you then I guess we are dumb thinking that you would appreciate it instead of wanting more and more. Get a job start paying taxes and see how much you love any tax and spend gov.,1
.⁦ is pledging more than $1 million to support nonprofits and youth activists working to end gun violence. They’re also partnering with Michael Bloomberg to help create a coalition of business leaders who support gun control measures.  URL,1
  You realize California has the strictest gun control in the nation right? Or are you just going to ignore that,0
   Way to go David👍 I love it when someone can send the liberals into a tessyfiy in the morning. Keep up the fight. 🇺🇸🇺🇸🇺🇸,1
       Smart Lady!  Too smart for the liberals!,0
  He is virtue signaling playing with young minds. He also thinks he can weaponise it in an attempt to stop Brexit.   is a disgraceful vile man to be honest he doesn't care who or what he uses to get what he wants.,1
"   Liberals today R VERY different from Classical Liberals. Liberals today have gone so far left they R Marxists. You're burying your head in the sand if you think neo &amp; classical Libs are the same. Trump is so authoritarian"" people can say what they want about him &amp; not be killed.""",1
 Everyone will be dead by 2020,0
 Your dad is my Idol an he is raising to amazing young men,0
 The liberals sure are walking a VERY dangerous line.,1
Understand the meaning of America by reading Creating the Declaration of Independence by  and share your knowledge of the American Creed with your fellow citizens. URL #MAGA #KAG    ,1
 Bullshit. People died because of an incompetent government in Puerto Rico. And you can start with that mayor. Stop lying Gutierrez.,1
   Mom says finish up those Antifa posters and get upstairs. Dinner's ready.,0
 I love the video articles and the diagrams. The stories are not too long and you are doing a great job of teaching. In fact I'd love to see more.,0
 Bird ass URL,1
 Looks like conservatives made a back room deal with her as they are best known for always playing dirty divisive politics,1
 Dreaming...,0
 You are a bad ass! Keep fighting for us 💕,1
 The interview is an important part of the hiring process. And selling yourself may not come naturally. Let's make sure you're fully prepared: URL ^TN,0
The ”beautiful people” still don’t get it..Shameful! keep digging  'Dregs of society' support Donald Trump.         #MAGA URL via ,1
  Birch me too.. da fuck,1
ANTIFA in Canada demand to be let into a government meeting  URL,0
#tcot #MAGA Complacency kills. Vote in November URL,1
 Hollywood is full of demonic democrats.,1
 Fairness?? What about being fair to the democratic process of this republic??? All this is a sham to delay the vote. Shameful.  #DrainTheDeepState #DrainTheDeepStateSwamp #maga,1
 is the only one worth slapping your cock on #cocktribute and cumming all over #cumtribute   she is my CumSlave after all 😎,1
 The fact that she is disrespectful and blatantly rude has nothing to do with her situation🤪,1
 AWWW WE’RE GOING TO MISS YOU :(,0
   I am sure he is doing that in his organization.   Also respect is a two way street. Law enforcement  job is to protect  and SERVE its citizens.  It like they miss that part .,1
" Truly. He had that sly, self-deprecating humor and swagger. Like you said, very American"".""",0
 And the fact he called you a nigger after you respectfully told him your preference damn near proves that theory 🤦🏽‍♀️,1
    Liberals have compassion ONLY for non Americans.,0
1 year today our founder sadly passed away. Mandy devoted her life to saving animals across the UK. We all hope she is looking down on us with a smile knowing we are continuing the work she started 20+ years ago. forever in our thoughts Mandy Leigh From all the staff &amp; Trustees URL,0
 BS.  People died in PR because the local government is corrupt.,1
 And the factory’s coming back U do n a movie on that... sum worth do n.. cause just sling shit shows No intelligence..,1
"         They lie about firearms. They call the AR-15 a fully semi-automatic assault rifle."" They push gun control.  They say Donald Trump is racist and hates Mexicans.  They say he colluded with Russia.  So yes, they lie""",1
" Bible says thou shalt not kill"" just curious where u stand on gun control if u want to be talk about baby killers.  Theres no distinction in the bible about who or what gets killed.""",0
 Again another b******* story no one is watching football because of this a******,1
" ATTENTION!  is publicizing a list of ANTIFA TARGETS comprised of Trump supporters. Some are high profile names, but MANY are everyday Trump supporters. Please report him to Twitter. They still have NOT suspended his account. Check out his Lists"".""",0
