text,label
AUGUST 2018 – Read the best of NEW NOVEL Story Pitches URL,0
 I agree 100% &amp then some! Please go to work  ! That's 49 Senators who need to please take a stand against the Obstructionist Liberals! Quit allowing them to make you look inept! Lead or Resign!  URL,0
      And yet she walks the woods surrounded by peace and tranquility! She is SOOO not  missing any sleep over trumps distractions #crookedtrump! 🤣🤣 his so transparent. Americans are smart and we can see the lies!  #countrybeforeparty!,0
 It seems that the more often these types of events occur the more the gun control and safety debate heats up. I believe eventually state legislatures will pass laws providing schools with better protection but it is sad that these events have to occur in order to push the agenda.,1
  Too bad he can’t write a law to take away the stupidity from liberals.,1
 this is exactly who you sound like.  Complete dog shit. Been meaning to tell you this for a while.  #long #cox URL,1
              Absolutely.,0
“Ruth Bader Ginsburg came out saying she was groped by Abraham Lincoln.” #TCOT #MAGA #RedNationRising URL,0
  And we don't need Levi jeans who just jumped on the gun control band wagon.,0
   This picture I love it… Because it speaks volumes… You are in your element… And you looked peaceful 💯 URL,0
       Liberals have had 2 years to play this game.. an extra week doesn’t matter. Everyone was well aware who the likely nominees were. Kavanaugh has been a top name for many years.. Liberals have always had him as a target,0
  Yup basically another dead cat URL,0
 You are here,0
 Now “Beto” will have three excellent opportunities to sell Texans on gun control and open borders!  🙂,0
     Sorry to break it to you but the god of the bible is actually just a lesser god from the ancient Sumerian and Babylonian religions. The bible itself isn't unique in it's claims nor is it unique in it's inability to substantiate said claims. Try again.,1
 This nigga is everywhere 😂 😂..I can't escape his spews..it's now time,1
 And people think gun control will stop violence?,0
   Plus she is a REAL reporter and has the courage of a platoon of Marines.  SMH.,0
 why why why have u let Feinstein stop the vote for judge Kavanaugh with a coney letter she had since July and have u seen the letter. She is not someone to talk after her 20yr spy no one has investigated,0
 Embarrassing for the liberals....I wonder who those women raped in school🙄,1
"...[bring] our railways back into public ownership, as franchises expire or, in other cases, with franchise reviews or break clauses. We will introduce a Public Ownership of the Railways Bill to repeal the Railways Act 1993 under which the Conservatives privatised our railways.""""",0
 This is an outstanding thread and expert insight- ESP about the Reagan years which I studied in college. He is spot on and there was such a titanic shift begins in the 90s with rhe Contract with America bs to the immigration issues in CA (prop 187),0
You won’t hear it here!  Jobless claims lowest since 1969 (four years before you were born). DOW in record territory (how many times now since 1/17?). Got to be a pile of shit in this room of ponies (right  at  #MAGA,1
Americans are a people of the creed a family in faith formed by an idea and united in defense of the singular concept of liberty. #WWG1WGA #MAGA URL,0
 You are...,0
 You don’t agree sexual assault is more serious than marijuana use? How many “baseless” allegations are supported by therapist corroboration 6 years beforehand? There’s evidence and conservatives are afraid investigation would make it more convincing.,0
 She is one UGLY and DUMB woman!,1
 No way! She is!,0
 This liberal is pissed that anyone would give that disgusting pos an award for equality. And....f.u. for including all liberals in this bullshit decision by the HRC.,1
 Agreed...he is the future!,0
  YOU should be FIRED... You are dead to the public for your FAKE NEWS Why don't you show him approaching the crowd? Scared ... If you can't stand the fire Get Out of the Kitchen....,1
  Enioy!!! You are gonna rock it Jackie!,0
  I think she is a hypocrite and loyal to the evil GOP. Vote her out.,1
       The FBI has already done 6 investigations on Kavanough. How many more do you whining liberals need? 🙄,0
"2010: #Conservatives slash #Housing Associations annual capital funding from £3bn a year to £450m (-£25bn over 10yrs)  2018: #TheresaMay announces groundbreaking"" housing initiative of £2bn for the decade (£200m a year)   🏘️#HousingForAll #HousingCrisis #HousingMarket #NHF18 URL",0
#NewYork #State #Republicans &amp #Conservatives #Democrats who don't want Cuomo need to #VOTE for  for #Governor He is the best &amp sharpest choice. URL,0
 #NeverAgain We need gun control. It’s enough! Do something ,0
  John McEnroe is older than you are,0
2. The reality is that Alleslev’s crossing over (more like double Xing) to the CPC is good news for the Liberals as anyone who seriously believes that the cons are a better party has questionable intelligence &amp judgement and the Liberals are better off without her ,0
   Well they’ve run out of space that isn’t environmentally protected. We don’t live on an island of infinite land,0
 Holy shit,0
 only the arm?  He really sucks at gun control.,1
 You'll have to tell me your secrets over dinner sometime,0
 totally agree with you with the double standard.  Why is there always a sexist argument when it involves Serena.She is not the shining light of the WTA.  Carlos was just doing his job.  Serena smashed her racket and had three audible obscenities against Ramos. Shrug.,0
Bert and Ernie are puppets / dogs are not children / there are only two genders / and there will be two terms  #MAGA ,1
 was she physically threatening the boys or us? was she completely slandering their name? no she wasnt. im honestly not for her saying that shit ya of course. like ya she said it and fucked up. but at least she owned up to it and apologized. but death threats is way out of line.,1
 This asshole(  ) Lies about Republicans,1
          Antifa unmasked and up close!Hey is that who I think it is??? p.s. They are SO STUPID no one told them a white raised fist stands for “White Power”so Thanks D*MBASSES! URL,1
 “All part of a plan” by Conservative’s Budgets!  Even a layperson like me knew that it was exactly what would happen by cutting policing!   👏👏👏👏👏👏  to ,0
" Hi! there is your unroll: Thread by  1. OK. Something very strange is going on. Holton-Arms, the exclusive girls school of fraud Blasey […]"" #ChristineBlaseyFord #MAGA URL See you soon. 🤖""",0
  Jason you are better than this (re-tweeting click bait).,0
   She probably did not think it would get this far. I hope the little sleaze does not go to the hearing and I hope if she does that they will prove what a liar conniving witch she and the rest of the Liberals are.,1
Maga booked with the boys🍻☀️,0
 She is buttering the media up...  Guilty...,0
. I urge you to stop Facebook from censoring conservatives. URL,0
 Ellison has done FAR worse and there’s hard evidence! Nothing is being done in that matter! #MAGA,0
 Another sick liberal 🤭,1
"  Antifa otherwise known as NAZI Brownshirts""  I never thought of that comparison before, lol.  It's ironic that they're the one's that call everyone else a 'nazi' for disagreeing with anything they say, lol.""",1
  Thanks David. Was always helpful and inspiring when I was a student. He is greatly missed.,0
 Americans need to realize they rape and kill easily because of their environment. We absolutely have to close our Borders until proper vetting is implemented.,1
 Same with gun control. CHL hiders don’t commit gun crimes. Same laws with pit bulls?,0
                  Hello dear sweet Carreen.  I'm great. I hope you are too and that you have a beautiful day,0
   Yes...she is,0
 how long will it take for one of the biggest arsehole's to appear this millennium  get humiliated and exposed for the corrupt fake lying toad that he is? URL,1
