text,label,label_text
"ah, the feminist double standard, she can troll cnn and stalk chris cuomo but not vice versa.",1,irony
"i work for willy wonka, and i'm hiring little people for our latest expansion. do ya think your wee friend is interested?",1,irony
"the infiltration was done a long time ago by the jesuit order. your job is to become a slave now, go watch tv idiots.",1,inferiority
"honey, they skipped me too. i don't think whoever gives out white privileges likes me at all.",1,irony
and then what? ban all ladders and shovels in mexico?,1,irony
fighting anti-american liars and commie goons makes me feel great! more people should try it.,1,threatening
i printed posters of #khallidmuhammad and i blast diarrhea on them everyday!,1,incitement
"correct, they're not. so why are they here? get rid!",1,threatening
feed of shit its canada not ramjamistan. don't like it sod off back to sharia heaven. where do these outsiders get off.,1,inferiority
out those dunces,1,threatening
we should kick their asses back to their own countries. imagine what they will demand when they decide to stay here after college???,1,threatening
fudge your satanic values bubbles,1,inferiority
"now try something correct. by, loser. let us in the real world do",1,irony
"yep, genetics is racist. jesus, man, quit drinking before it's too late.",1,irony
"then you are living in an imaginary mzansi , go watch kalushi and learn a few things.",1,inferiority
not on pork? or choking on their salivas?,1,inferiority
"right, so lets outlaw it so women still cloths hooks up their snatch instead.",1,threatening
"oh good, a little tb with your coffee?",1,irony
nazis like cock so if it's kept quiet he could probably be his weekend thang.,1,irony
just haveem call ca. those idiots already have the fund. all while homeless american vets sleep in cardboard boxes and have no food.,1,inferiority
worried about her headscarf? i would have torched it!,1,threatening
"and then a trans man with a vagina comes into the womens bathroom and all the women start complaining about a man in the bathroom.dude,logic",1,irony
"-sorry. this is a hoax photo. but aww, you want to believe it, don't you?",1,irony
no shit! everything's bout muslims lately. maybe they should stay over there if they don't like my tatas n beer! #f'm,1,threatening
"certainly bbqs & tattoos wld never be a part of your dogma since vegetarian, failed artist, hitler only believed in tattooing jews.",1,irony
"universities are european institutions. if they want to learn about africa, they should go back to africa.",1,irony
"she's an abrahamic, what were you expecting lol :) ?!",1,irony
ok were are they getting the moneydams breaking roads crumble fires every were but illegals come first.how about using money to help vets,1,irony
"as if muslims at the border will admit they want islamic law. """"do you believe gays should die?"""" """"no."""" """"ok, in you go.",1,irony
"you dirty rat"""", bang, bang, bang. #chuckecheese",1,inferiority
"buh bye deplorable, no time for rancids.",1,inferiority
"that entry fee might be a great idea-cut tourist traffic way down for them-$-yes, good idea. what an idiot to make that proposal!",1,irony
you're just jealous you don't have a cute blonde to hose you down with tan.,1,irony
"here you go, folks. a handy-dandy guide to who hates ted.",1,irony
"people will object """"but the famous, large kill count, intricate ones are white!"""" - well yes, anything advanced / intricate / noteworthy is.",1,inferiority
"haha perkins/frc are both idiotic crapfests.although, crap does attract fliesand you seem to like 'em a lot.",1,inferiority
maybe all illegals in the usa could move to ca? #takethemall,1,inferiority
"that's going to do a lot. time for a round up, start with the lawyers who represent this filth when they get arrested.",1,inferiority
"yeah, release them so when their deportation hearing happens in 2021 theyll have 5 us-born kids by then",1,irony
"he blocks everyone anyway, snowflake gone melting in the snowlol!!",1,inferiority
"if you don't agree with me you are a racist, yah, nice poiny",1,irony
no! this is not a fabric store! these are female human beings indoctrinated and forced by a misogynist religion to live a life of slavery,1,irony
"hey, don't you know christmas is offensive and oppressive?",1,irony
i hesitate to answer. i wouldn't want this lantern-jawed roughneck to think i was gay.,1,inferiority
"mmmm, mmmh, mmm that sweet frog up your ass, 'feels good' doesn't it?",1,irony
we should hand him over to the peahmerga women's battalion and look away.,1,threatening
"bexar county sheriff says the bill would alienate immigrants. wait, what? alienate illegal aliens?",1,irony
"if you want a protest that will really wow 'em, you gotta get that soros funding.",1,irony
"they get free educations grants, while american young adults can not. oh poor illegals they only want to better themselves, get out theives!",1,irony
he wouldn't ask that question if his family was murdered by savages!,1,inferiority
they're mongrels!,1,inferiority
i was there on the other side of the barrycade - poke them enuf and they make uz a good photo for the,1,irony
"so tell us, when is this god going to show up and tell you how to have sex? or how to define it",1,irony
"uh oh, better call the optics police!",1,irony
is it true you can make duck calls out of jew teeth?,1,irony
"why bring any refugees at all? what good are they? average iq from syria is less than 90, these people will be a burden!",1,inferiority
it will keep the ones out that can't afford a plane or a boat,1,inferiority
